selection,relation_set,metric,go_id,depth,letters
namespace,is_a+part_of,longest,GO:0038152,8.0,38.0
namespace,is_a+part_of,longest,GO:0038153,9.0,31.0
namespace,is_a+part_of,longest,GO:0038154,7.0,35.0
namespace,is_a+part_of,longest,GO:0038155,7.0,35.0
namespace,is_a+part_of,longest,GO:0038156,7.0,35.0
namespace,is_a+part_of,longest,GO:0038157,7.0,60.0
namespace,is_a+part_of,longest,GO:0038158,7.0,50.0
namespace,is_a+part_of,longest,GO:0038159,8.0,40.0
namespace,is_a+part_of,longest,GO:0038160,9.0,33.0
namespace,is_a+part_of,longest,GO:0038161,7.0,25.0
namespace,is_a+part_of,longest,GO:0038162,7.0,38.0
namespace,is_a+part_of,longest,GO:0038163,8.0,38.0
namespace,is_a+part_of,longest,GO:0038165,7.0,35.0
namespace,is_a+part_of,longest,GO:0038166,7.0,36.0
namespace,is_a+part_of,longest,GO:0038169,6.0,36.0
namespace,is_a+part_of,longest,GO:0038170,7.0,28.0
namespace,is_a+part_of,longest,GO:0038171,6.0,27.0
namespace,is_a+part_of,longest,GO:0038172,7.0,35.0
namespace,is_a+part_of,longest,GO:0038173,7.0,36.0
namespace,is_a+part_of,longest,GO:0038175,9.0,74.0
namespace,is_a+part_of,longest,GO:0038176,9.0,74.0
namespace,is_a+part_of,longest,GO:0038178,10.0,37.0
namespace,is_a+part_of,longest,GO:0038179,6.0,28.0
namespace,is_a+part_of,longest,GO:0038180,7.0,33.0
namespace,is_a+part_of,longest,GO:0038183,5.0,24.0
namespace,is_a+part_of,longest,GO:0038184,8.0,73.0
namespace,is_a+part_of,longest,GO:0038185,8.0,47.0
namespace,is_a+part_of,longest,GO:0038188,6.0,31.0
namespace,is_a+part_of,longest,GO:0038189,6.0,26.0
namespace,is_a+part_of,longest,GO:0038190,9.0,39.0
namespace,is_a+part_of,longest,GO:0038192,6.0,40.0
namespace,is_a+part_of,longest,GO:0038193,6.0,28.0
namespace,is_a+part_of,longest,GO:0038194,6.0,41.0
namespace,is_a+part_of,longest,GO:0038195,6.0,45.0
namespace,is_a+part_of,longest,GO:0038196,10.0,41.0
namespace,is_a+part_of,longest,GO:0038202,7.0,13.0
namespace,is_a+part_of,longest,GO:0038203,7.0,13.0
namespace,is_a+part_of,longest,GO:0039003,10.0,28.0
namespace,is_a+part_of,longest,GO:0039004,14.0,47.0
namespace,is_a+part_of,longest,GO:0039005,13.0,39.0
namespace,is_a+part_of,longest,GO:0039006,12.0,32.0
namespace,is_a+part_of,longest,GO:0039007,9.0,30.0
namespace,is_a+part_of,longest,GO:0039008,11.0,36.0
namespace,is_a+part_of,longest,GO:0039009,8.0,29.0
namespace,is_a+part_of,longest,GO:0039010,14.0,45.0
namespace,is_a+part_of,longest,GO:0039011,12.0,37.0
namespace,is_a+part_of,longest,GO:0039012,8.0,26.0
namespace,is_a+part_of,longest,GO:0039013,12.0,35.0
namespace,is_a+part_of,longest,GO:0039015,8.0,48.0
namespace,is_a+part_of,longest,GO:0039018,8.0,22.0
namespace,is_a+part_of,longest,GO:0039019,8.0,28.0
namespace,is_a+part_of,longest,GO:0039020,10.0,34.0
namespace,is_a+part_of,longest,GO:0039021,9.0,31.0
namespace,is_a+part_of,longest,GO:0039022,9.0,25.0
namespace,is_a+part_of,longest,GO:0039023,10.0,27.0
namespace,is_a+part_of,longest,GO:0039502,9.0,72.0
namespace,is_a+part_of,longest,GO:0039504,8.0,55.0
namespace,is_a+part_of,longest,GO:0039505,10.0,94.0
namespace,is_a+part_of,longest,GO:0039514,8.0,47.0
namespace,is_a+part_of,longest,GO:0039520,7.0,41.0
namespace,is_a+part_of,longest,GO:0039522,8.0,54.0
namespace,is_a+part_of,longest,GO:0039523,9.0,88.0
namespace,is_a+part_of,longest,GO:0039524,7.0,47.0
namespace,is_a+part_of,longest,GO:0039525,6.0,55.0
namespace,is_a+part_of,longest,GO:0039527,8.0,63.0
namespace,is_a+part_of,longest,GO:0039529,12.0,20.0
namespace,is_a+part_of,longest,GO:0039530,12.0,19.0
namespace,is_a+part_of,longest,GO:0039531,8.0,65.0
namespace,is_a+part_of,longest,GO:0039532,9.0,73.0
namespace,is_a+part_of,longest,GO:0039533,9.0,31.0
namespace,is_a+part_of,longest,GO:0039534,10.0,39.0
namespace,is_a+part_of,longest,GO:0039535,9.0,32.0
namespace,is_a+part_of,longest,GO:0039536,10.0,40.0
namespace,is_a+part_of,longest,GO:0039537,10.0,82.0
namespace,is_a+part_of,longest,GO:0039540,11.0,113.0
namespace,is_a+part_of,longest,GO:0039545,11.0,113.0
namespace,is_a+part_of,longest,GO:0039548,11.0,112.0
namespace,is_a+part_of,longest,GO:0039554,11.0,112.0
namespace,is_a+part_of,longest,GO:0039557,11.0,112.0
namespace,is_a+part_of,longest,GO:0039560,9.0,77.0
namespace,is_a+part_of,longest,GO:0039562,9.0,74.0
namespace,is_a+part_of,longest,GO:0039563,10.0,74.0
namespace,is_a+part_of,longest,GO:0039564,10.0,74.0
namespace,is_a+part_of,longest,GO:0039574,9.0,77.0
namespace,is_a+part_of,longest,GO:0039576,9.0,73.0
namespace,is_a+part_of,longest,GO:0039579,9.0,54.0
namespace,is_a+part_of,longest,GO:0039580,10.0,53.0
namespace,is_a+part_of,longest,GO:0039585,8.0,20.0
namespace,is_a+part_of,longest,GO:0039587,6.0,57.0
namespace,is_a+part_of,longest,GO:0039588,9.0,65.0
namespace,is_a+part_of,longest,GO:0039592,7.0,55.0
namespace,is_a+part_of,longest,GO:0039593,7.0,49.0
namespace,is_a+part_of,longest,GO:0039595,7.0,37.0
namespace,is_a+part_of,longest,GO:0039602,7.0,83.0
namespace,is_a+part_of,longest,GO:0039604,8.0,44.0
namespace,is_a+part_of,longest,GO:0039606,7.0,54.0
namespace,is_a+part_of,longest,GO:0039634,6.0,53.0
namespace,is_a+part_of,longest,GO:0039635,6.0,65.0
namespace,is_a+part_of,longest,GO:0039636,6.0,51.0
namespace,is_a+part_of,longest,GO:0039638,7.0,52.0
namespace,is_a+part_of,longest,GO:0039639,2.0,59.0
namespace,is_a+part_of,longest,GO:0039640,8.0,64.0
namespace,is_a+part_of,longest,GO:0039645,7.0,65.0
namespace,is_a+part_of,longest,GO:0039646,6.0,65.0
namespace,is_a+part_of,longest,GO:0039648,6.0,66.0
namespace,is_a+part_of,longest,GO:0039653,8.0,46.0
namespace,is_a+part_of,longest,GO:0039654,3.0,45.0
namespace,is_a+part_of,longest,GO:0039656,6.0,48.0
namespace,is_a+part_of,longest,GO:0039657,7.0,47.0
namespace,is_a+part_of,longest,GO:0039663,2.0,46.0
namespace,is_a+part_of,longest,GO:0039664,6.0,52.0
namespace,is_a+part_of,longest,GO:0039665,7.0,71.0
namespace,is_a+part_of,longest,GO:0039666,7.0,31.0
namespace,is_a+part_of,longest,GO:0039671,8.0,73.0
namespace,is_a+part_of,longest,GO:0039672,9.0,60.0
namespace,is_a+part_of,longest,GO:0039673,8.0,68.0
namespace,is_a+part_of,longest,GO:0039674,5.0,30.0
namespace,is_a+part_of,longest,GO:0039675,6.0,48.0
namespace,is_a+part_of,longest,GO:0039677,6.0,59.0
namespace,is_a+part_of,longest,GO:0039678,6.0,45.0
namespace,is_a+part_of,longest,GO:0039680,5.0,57.0
namespace,is_a+part_of,longest,GO:0039682,10.0,32.0
namespace,is_a+part_of,longest,GO:0039683,11.0,46.0
namespace,is_a+part_of,longest,GO:0039684,11.0,46.0
namespace,is_a+part_of,longest,GO:0039685,9.0,33.0
namespace,is_a+part_of,longest,GO:0039686,9.0,46.0
namespace,is_a+part_of,longest,GO:0039687,9.0,37.0
namespace,is_a+part_of,longest,GO:0039688,9.0,56.0
namespace,is_a+part_of,longest,GO:0039689,9.0,35.0
namespace,is_a+part_of,longest,GO:0039690,9.0,35.0
namespace,is_a+part_of,longest,GO:0039691,9.0,33.0
namespace,is_a+part_of,longest,GO:0039692,9.0,65.0
namespace,is_a+part_of,longest,GO:0039693,8.0,25.0
namespace,is_a+part_of,longest,GO:0039694,8.0,25.0
namespace,is_a+part_of,longest,GO:0039695,4.0,30.0
namespace,is_a+part_of,longest,GO:0039696,4.0,30.0
namespace,is_a+part_of,longest,GO:0039697,5.0,37.0
namespace,is_a+part_of,longest,GO:0039698,2.0,48.0
namespace,is_a+part_of,longest,GO:0039699,11.0,67.0
namespace,is_a+part_of,longest,GO:0039700,7.0,49.0
namespace,is_a+part_of,longest,GO:0039701,5.0,77.0
namespace,is_a+part_of,longest,GO:0039702,5.0,31.0
namespace,is_a+part_of,longest,GO:0039703,7.0,14.0
namespace,is_a+part_of,longest,GO:0039704,4.0,23.0
namespace,is_a+part_of,longest,GO:0039705,11.0,29.0
namespace,is_a+part_of,longest,GO:0039708,5.0,21.0
namespace,is_a+part_of,longest,GO:0039709,5.0,25.0
namespace,is_a+part_of,longest,GO:0039710,6.0,36.0
namespace,is_a+part_of,longest,GO:0039711,6.0,32.0
namespace,is_a+part_of,longest,GO:0039722,8.0,65.0
namespace,is_a+part_of,longest,GO:0039723,11.0,112.0
namespace,is_a+part_of,longest,GO:0039724,11.0,114.0
namespace,is_a+part_of,longest,GO:0040001,8.0,41.0
namespace,is_a+part_of,longest,GO:0040002,5.0,43.0
namespace,is_a+part_of,longest,GO:0040003,5.0,29.0
namespace,is_a+part_of,longest,GO:0040004,4.0,54.0
namespace,is_a+part_of,longest,GO:0040005,4.0,40.0
namespace,is_a+part_of,longest,GO:0040007,1.0,6.0
namespace,is_a+part_of,longest,GO:0040008,3.0,18.0
namespace,is_a+part_of,longest,GO:0040009,4.0,22.0
namespace,is_a+part_of,longest,GO:0040010,5.0,30.0
namespace,is_a+part_of,longest,GO:0040011,1.0,10.0
namespace,is_a+part_of,longest,GO:0040012,3.0,22.0
namespace,is_a+part_of,longest,GO:0040013,4.0,30.0
namespace,is_a+part_of,longest,GO:0040014,5.0,39.0
namespace,is_a+part_of,longest,GO:0040015,6.0,47.0
namespace,is_a+part_of,longest,GO:0040016,5.0,17.0
namespace,is_a+part_of,longest,GO:0040017,4.0,30.0
namespace,is_a+part_of,longest,GO:0040018,6.0,47.0
namespace,is_a+part_of,longest,GO:0040019,6.0,40.0
namespace,is_a+part_of,longest,GO:0040020,7.0,34.0
namespace,is_a+part_of,longest,GO:0040021,5.0,37.0
namespace,is_a+part_of,longest,GO:0040022,6.0,36.0
namespace,is_a+part_of,longest,GO:0040024,7.0,22.0
namespace,is_a+part_of,longest,GO:0040025,7.0,17.0
namespace,is_a+part_of,longest,GO:0040026,5.0,37.0
namespace,is_a+part_of,longest,GO:0040027,8.0,37.0
namespace,is_a+part_of,longest,GO:0040028,4.0,29.0
namespace,is_a+part_of,longest,GO:0040029,8.0,36.0
namespace,is_a+part_of,longest,GO:0040031,10.0,17.0
namespace,is_a+part_of,longest,GO:0040032,6.0,30.0
namespace,is_a+part_of,longest,GO:0040033,11.0,44.0
namespace,is_a+part_of,longest,GO:0040034,4.0,36.0
namespace,is_a+part_of,longest,GO:0040036,6.0,58.0
namespace,is_a+part_of,longest,GO:0040037,7.0,66.0
namespace,is_a+part_of,longest,GO:0040038,9.0,39.0
namespace,is_a+part_of,longest,GO:0040039,4.0,22.0
namespace,is_a+part_of,longest,GO:0040040,4.0,21.0
namespace,is_a+part_of,longest,GO:0042000,5.0,41.0
namespace,is_a+part_of,longest,GO:0042001,5.0,36.0
namespace,is_a+part_of,longest,GO:0042003,6.0,34.0
namespace,is_a+part_of,longest,GO:0042004,6.0,31.0
namespace,is_a+part_of,longest,GO:0042006,6.0,39.0
namespace,is_a+part_of,longest,GO:0042023,10.0,20.0
namespace,is_a+part_of,longest,GO:0042026,8.0,16.0
namespace,is_a+part_of,longest,GO:0042038,9.0,53.0
namespace,is_a+part_of,longest,GO:0042040,6.0,49.0
namespace,is_a+part_of,longest,GO:0042042,7.0,53.0
namespace,is_a+part_of,longest,GO:0042044,4.0,14.0
namespace,is_a+part_of,longest,GO:0042045,5.0,24.0
namespace,is_a+part_of,longest,GO:0042047,8.0,41.0
namespace,is_a+part_of,longest,GO:0042048,4.0,17.0
namespace,is_a+part_of,longest,GO:0042049,4.0,31.0
namespace,is_a+part_of,longest,GO:0042051,12.0,35.0
namespace,is_a+part_of,longest,GO:0042052,13.0,21.0
namespace,is_a+part_of,longest,GO:0042053,7.0,36.0
namespace,is_a+part_of,longest,GO:0042058,7.0,57.0
namespace,is_a+part_of,longest,GO:0042059,8.0,65.0
namespace,is_a+part_of,longest,GO:0042060,4.0,12.0
namespace,is_a+part_of,longest,GO:0042062,8.0,44.0
namespace,is_a+part_of,longest,GO:0042063,7.0,11.0
namespace,is_a+part_of,longest,GO:0042065,8.0,15.0
namespace,is_a+part_of,longest,GO:0042066,9.0,22.0
namespace,is_a+part_of,longest,GO:0042067,10.0,39.0
namespace,is_a+part_of,longest,GO:0042069,6.0,41.0
namespace,is_a+part_of,longest,GO:0042073,7.0,21.0
namespace,is_a+part_of,longest,GO:0042074,7.0,35.0
namespace,is_a+part_of,longest,GO:0042076,7.0,35.0
namespace,is_a+part_of,longest,GO:0042078,6.0,24.0
namespace,is_a+part_of,longest,GO:0042088,5.0,25.0
namespace,is_a+part_of,longest,GO:0042092,3.0,18.0
namespace,is_a+part_of,longest,GO:0042093,12.0,26.0
namespace,is_a+part_of,longest,GO:0042098,6.0,18.0
namespace,is_a+part_of,longest,GO:0042100,6.0,18.0
namespace,is_a+part_of,longest,GO:0042102,9.0,38.0
namespace,is_a+part_of,longest,GO:0042103,10.0,49.0
namespace,is_a+part_of,longest,GO:0042104,10.0,47.0
namespace,is_a+part_of,longest,GO:0042110,5.0,15.0
namespace,is_a+part_of,longest,GO:0042113,5.0,15.0
namespace,is_a+part_of,longest,GO:0042116,5.0,20.0
namespace,is_a+part_of,longest,GO:0042117,5.0,18.0
namespace,is_a+part_of,longest,GO:0042118,3.0,25.0
namespace,is_a+part_of,longest,GO:0042119,6.0,20.0
namespace,is_a+part_of,longest,GO:0042121,7.0,30.0
namespace,is_a+part_of,longest,GO:0042122,7.0,27.0
namespace,is_a+part_of,longest,GO:0042126,5.0,23.0
namespace,is_a+part_of,longest,GO:0042127,4.0,39.0
namespace,is_a+part_of,longest,GO:0042128,6.0,19.0
namespace,is_a+part_of,longest,GO:0042129,8.0,30.0
namespace,is_a+part_of,longest,GO:0042130,9.0,38.0
namespace,is_a+part_of,longest,GO:0042138,7.0,36.0
namespace,is_a+part_of,longest,GO:0042139,14.0,39.0
namespace,is_a+part_of,longest,GO:0042140,14.0,38.0
namespace,is_a+part_of,longest,GO:0042144,7.0,26.0
namespace,is_a+part_of,longest,GO:0042147,6.0,34.0
namespace,is_a+part_of,longest,GO:0042148,8.0,17.0
namespace,is_a+part_of,longest,GO:0042149,5.0,35.0
namespace,is_a+part_of,longest,GO:0042150,8.0,20.0
namespace,is_a+part_of,longest,GO:0042152,8.0,27.0
namespace,is_a+part_of,longest,GO:0042157,5.0,27.0
namespace,is_a+part_of,longest,GO:0042158,6.0,30.0
namespace,is_a+part_of,longest,GO:0042159,6.0,27.0
namespace,is_a+part_of,longest,GO:0042160,6.0,23.0
namespace,is_a+part_of,longest,GO:0042161,7.0,20.0
namespace,is_a+part_of,longest,GO:0042167,6.0,20.0
namespace,is_a+part_of,longest,GO:0042168,5.0,20.0
namespace,is_a+part_of,longest,GO:0042173,5.0,59.0
namespace,is_a+part_of,longest,GO:0042174,6.0,67.0
namespace,is_a+part_of,longest,GO:0042176,7.0,35.0
namespace,is_a+part_of,longest,GO:0042177,8.0,43.0
namespace,is_a+part_of,longest,GO:0042178,6.0,26.0
namespace,is_a+part_of,longest,GO:0042179,4.0,27.0
namespace,is_a+part_of,longest,GO:0042180,3.0,22.0
namespace,is_a+part_of,longest,GO:0042181,5.0,25.0
namespace,is_a+part_of,longest,GO:0042182,5.0,22.0
namespace,is_a+part_of,longest,GO:0042183,8.0,23.0
namespace,is_a+part_of,longest,GO:0042184,7.0,22.0
namespace,is_a+part_of,longest,GO:0042185,8.0,23.0
namespace,is_a+part_of,longest,GO:0042186,8.0,23.0
namespace,is_a+part_of,longest,GO:0042187,8.0,23.0
namespace,is_a+part_of,longest,GO:0042188,9.0,46.0
namespace,is_a+part_of,longest,GO:0042189,5.0,27.0
namespace,is_a+part_of,longest,GO:0042190,5.0,24.0
namespace,is_a+part_of,longest,GO:0042192,4.0,32.0
namespace,is_a+part_of,longest,GO:0042193,4.0,29.0
namespace,is_a+part_of,longest,GO:0042194,8.0,26.0
namespace,is_a+part_of,longest,GO:0042197,6.0,38.0
namespace,is_a+part_of,longest,GO:0042200,8.0,28.0
namespace,is_a+part_of,longest,GO:0042202,8.0,36.0
namespace,is_a+part_of,longest,GO:0042203,7.0,23.0
namespace,is_a+part_of,longest,GO:0042204,7.0,33.0
namespace,is_a+part_of,longest,GO:0042205,8.0,38.0
namespace,is_a+part_of,longest,GO:0042206,7.0,38.0
namespace,is_a+part_of,longest,GO:0042207,7.0,23.0
namespace,is_a+part_of,longest,GO:0042208,7.0,25.0
namespace,is_a+part_of,longest,GO:0042209,5.0,23.0
namespace,is_a+part_of,longest,GO:0042213,8.0,23.0
namespace,is_a+part_of,longest,GO:0042214,6.0,23.0
namespace,is_a+part_of,longest,GO:0042215,4.0,49.0
namespace,is_a+part_of,longest,GO:0042216,7.0,28.0
namespace,is_a+part_of,longest,GO:0042217,8.0,44.0
namespace,is_a+part_of,longest,GO:0042219,4.0,33.0
namespace,is_a+part_of,longest,GO:0042220,5.0,17.0
namespace,is_a+part_of,longest,GO:0042221,2.0,18.0
namespace,is_a+part_of,longest,GO:0042243,8.0,24.0
namespace,is_a+part_of,longest,GO:0042244,7.0,17.0
namespace,is_a+part_of,longest,GO:0042245,7.0,9.0
namespace,is_a+part_of,longest,GO:0042246,4.0,18.0
namespace,is_a+part_of,longest,GO:0042247,8.0,51.0
namespace,is_a+part_of,longest,GO:0042248,8.0,43.0
namespace,is_a+part_of,longest,GO:0042249,8.0,50.0
namespace,is_a+part_of,longest,GO:0042250,8.0,42.0
namespace,is_a+part_of,longest,GO:0042251,10.0,51.0
namespace,is_a+part_of,longest,GO:0042252,8.0,59.0
namespace,is_a+part_of,longest,GO:0042254,5.0,18.0
namespace,is_a+part_of,longest,GO:0042255,7.0,16.0
namespace,is_a+part_of,longest,GO:0042256,8.0,25.0
namespace,is_a+part_of,longest,GO:0042262,7.0,13.0
namespace,is_a+part_of,longest,GO:0042264,8.0,33.0
namespace,is_a+part_of,longest,GO:0042267,9.0,37.0
namespace,is_a+part_of,longest,GO:0042268,4.0,21.0
namespace,is_a+part_of,longest,GO:0042269,8.0,49.0
namespace,is_a+part_of,longest,GO:0042270,10.0,51.0
namespace,is_a+part_of,longest,GO:0042271,10.0,53.0
namespace,is_a+part_of,longest,GO:0042273,6.0,31.0
namespace,is_a+part_of,longest,GO:0042274,6.0,31.0
namespace,is_a+part_of,longest,GO:0042275,9.0,33.0
namespace,is_a+part_of,longest,GO:0042276,10.0,30.0
namespace,is_a+part_of,longest,GO:0042278,7.0,32.0
namespace,is_a+part_of,longest,GO:0042297,9.0,13.0
namespace,is_a+part_of,longest,GO:0042303,2.0,12.0
namespace,is_a+part_of,longest,GO:0042304,8.0,40.0
namespace,is_a+part_of,longest,GO:0042305,10.0,49.0
namespace,is_a+part_of,longest,GO:0042306,8.0,36.0
namespace,is_a+part_of,longest,GO:0042307,9.0,44.0
namespace,is_a+part_of,longest,GO:0042308,9.0,44.0
namespace,is_a+part_of,longest,GO:0042309,4.0,12.0
namespace,is_a+part_of,longest,GO:0042310,7.0,16.0
namespace,is_a+part_of,longest,GO:0042311,7.0,12.0
namespace,is_a+part_of,longest,GO:0042313,7.0,26.0
namespace,is_a+part_of,longest,GO:0042316,7.0,26.0
namespace,is_a+part_of,longest,GO:0042317,8.0,26.0
namespace,is_a+part_of,longest,GO:0042318,8.0,29.0
namespace,is_a+part_of,longest,GO:0042320,7.0,43.0
namespace,is_a+part_of,longest,GO:0042321,7.0,48.0
namespace,is_a+part_of,longest,GO:0042322,8.0,51.0
namespace,is_a+part_of,longest,GO:0042323,8.0,54.0
namespace,is_a+part_of,longest,GO:0042325,5.0,27.0
namespace,is_a+part_of,longest,GO:0042326,7.0,35.0
namespace,is_a+part_of,longest,GO:0042327,7.0,35.0
namespace,is_a+part_of,longest,GO:0042330,3.0,5.0
namespace,is_a+part_of,longest,GO:0042331,5.0,10.0
namespace,is_a+part_of,longest,GO:0042332,4.0,10.0
namespace,is_a+part_of,longest,GO:0042333,5.0,31.0
namespace,is_a+part_of,longest,GO:0042334,5.0,23.0
namespace,is_a+part_of,longest,GO:0042335,4.0,18.0
namespace,is_a+part_of,longest,GO:0042337,4.0,58.0
namespace,is_a+part_of,longest,GO:0042338,6.0,72.0
namespace,is_a+part_of,longest,GO:0042339,7.0,42.0
namespace,is_a+part_of,longest,GO:0042340,8.0,42.0
namespace,is_a+part_of,longest,GO:0042342,7.0,35.0
namespace,is_a+part_of,longest,GO:0042343,6.0,35.0
namespace,is_a+part_of,longest,GO:0042344,8.0,35.0
namespace,is_a+part_of,longest,GO:0042350,9.0,29.0
namespace,is_a+part_of,longest,GO:0042351,10.0,35.0
namespace,is_a+part_of,longest,GO:0042352,10.0,17.0
namespace,is_a+part_of,longest,GO:0042353,8.0,25.0
namespace,is_a+part_of,longest,GO:0042354,8.0,23.0
namespace,is_a+part_of,longest,GO:0042355,9.0,23.0
namespace,is_a+part_of,longest,GO:0042357,5.0,35.0
namespace,is_a+part_of,longest,GO:0042358,8.0,35.0
namespace,is_a+part_of,longest,GO:0042359,6.0,24.0
namespace,is_a+part_of,longest,GO:0042360,3.0,24.0
namespace,is_a+part_of,longest,GO:0042361,6.0,27.0
namespace,is_a+part_of,longest,GO:0042362,6.0,36.0
namespace,is_a+part_of,longest,GO:0042363,6.0,33.0
namespace,is_a+part_of,longest,GO:0042364,6.0,38.0
namespace,is_a+part_of,longest,GO:0042365,6.0,35.0
namespace,is_a+part_of,longest,GO:0042366,7.0,25.0
namespace,is_a+part_of,longest,GO:0042367,8.0,22.0
namespace,is_a+part_of,longest,GO:0042368,7.0,27.0
namespace,is_a+part_of,longest,GO:0042369,7.0,24.0
namespace,is_a+part_of,longest,GO:0042370,6.0,36.0
namespace,is_a+part_of,longest,GO:0042371,7.0,27.0
namespace,is_a+part_of,longest,GO:0042372,8.0,32.0
namespace,is_a+part_of,longest,GO:0042373,4.0,24.0
namespace,is_a+part_of,longest,GO:0042376,8.0,29.0
namespace,is_a+part_of,longest,GO:0042377,7.0,24.0
namespace,is_a+part_of,longest,GO:0042381,8.0,20.0
namespace,is_a+part_of,longest,GO:0042386,4.0,23.0
namespace,is_a+part_of,longest,GO:0042387,5.0,27.0
namespace,is_a+part_of,longest,GO:0042388,8.0,54.0
namespace,is_a+part_of,longest,GO:0042390,8.0,56.0
namespace,is_a+part_of,longest,GO:0042391,3.0,29.0
namespace,is_a+part_of,longest,GO:0042395,4.0,39.0
namespace,is_a+part_of,longest,GO:0042396,6.0,29.0
namespace,is_a+part_of,longest,GO:0042397,6.0,26.0
namespace,is_a+part_of,longest,GO:0042398,4.0,36.0
namespace,is_a+part_of,longest,GO:0042400,8.0,23.0
namespace,is_a+part_of,longest,GO:0042401,5.0,32.0
namespace,is_a+part_of,longest,GO:0042402,5.0,29.0
namespace,is_a+part_of,longest,GO:0042403,5.0,30.0
namespace,is_a+part_of,longest,GO:0042404,6.0,30.0
namespace,is_a+part_of,longest,GO:0042407,8.0,16.0
namespace,is_a+part_of,longest,GO:0042412,6.0,26.0
namespace,is_a+part_of,longest,GO:0042413,6.0,25.0
namespace,is_a+part_of,longest,GO:0042414,6.0,27.0
namespace,is_a+part_of,longest,GO:0042415,6.0,30.0
namespace,is_a+part_of,longest,GO:0042416,7.0,27.0
namespace,is_a+part_of,longest,GO:0042417,6.0,24.0
namespace,is_a+part_of,longest,GO:0042418,7.0,30.0
namespace,is_a+part_of,longest,GO:0042419,7.0,27.0
namespace,is_a+part_of,longest,GO:0042420,7.0,24.0
namespace,is_a+part_of,longest,GO:0042421,7.0,33.0
namespace,is_a+part_of,longest,GO:0042422,7.0,30.0
namespace,is_a+part_of,longest,GO:0042423,6.0,32.0
namespace,is_a+part_of,longest,GO:0042424,6.0,29.0
namespace,is_a+part_of,longest,GO:0042425,6.0,26.0
namespace,is_a+part_of,longest,GO:0042426,6.0,23.0
namespace,is_a+part_of,longest,GO:0042427,5.0,28.0
namespace,is_a+part_of,longest,GO:0042428,4.0,25.0
namespace,is_a+part_of,longest,GO:0042429,5.0,25.0
namespace,is_a+part_of,longest,GO:0042430,3.0,40.0
namespace,is_a+part_of,longest,GO:0042431,4.0,22.0
namespace,is_a+part_of,longest,GO:0042432,5.0,25.0
namespace,is_a+part_of,longest,GO:0042433,5.0,22.0
namespace,is_a+part_of,longest,GO:0042435,4.0,43.0
namespace,is_a+part_of,longest,GO:0042436,4.0,40.0
namespace,is_a+part_of,longest,GO:0042437,8.0,32.0
namespace,is_a+part_of,longest,GO:0042438,5.0,26.0
namespace,is_a+part_of,longest,GO:0042440,3.0,23.0
namespace,is_a+part_of,longest,GO:0042441,6.0,26.0
namespace,is_a+part_of,longest,GO:0042442,6.0,25.0
namespace,is_a+part_of,longest,GO:0042443,5.0,32.0
namespace,is_a+part_of,longest,GO:0042444,6.0,35.0
namespace,is_a+part_of,longest,GO:0042445,4.0,23.0
namespace,is_a+part_of,longest,GO:0042446,5.0,26.0
namespace,is_a+part_of,longest,GO:0042447,5.0,23.0
namespace,is_a+part_of,longest,GO:0042448,7.0,28.0
namespace,is_a+part_of,longest,GO:0042451,8.0,35.0
namespace,is_a+part_of,longest,GO:0042452,10.0,33.0
namespace,is_a+part_of,longest,GO:0042454,8.0,30.0
namespace,is_a+part_of,longest,GO:0042455,8.0,33.0
namespace,is_a+part_of,longest,GO:0042457,6.0,24.0
namespace,is_a+part_of,longest,GO:0042461,10.0,28.0
namespace,is_a+part_of,longest,GO:0042462,11.0,31.0
namespace,is_a+part_of,longest,GO:0042463,11.0,35.0
namespace,is_a+part_of,longest,GO:0042464,10.0,47.0
namespace,is_a+part_of,longest,GO:0042465,3.0,7.0
namespace,is_a+part_of,longest,GO:0042466,4.0,12.0
namespace,is_a+part_of,longest,GO:0042467,4.0,12.0
namespace,is_a+part_of,longest,GO:0042468,4.0,12.0
namespace,is_a+part_of,longest,GO:0042471,7.0,16.0
namespace,is_a+part_of,longest,GO:0042472,8.0,21.0
namespace,is_a+part_of,longest,GO:0042473,8.0,21.0
namespace,is_a+part_of,longest,GO:0042474,8.0,22.0
namespace,is_a+part_of,longest,GO:0042475,6.0,36.0
namespace,is_a+part_of,longest,GO:0042476,5.0,13.0
namespace,is_a+part_of,longest,GO:0042478,7.0,43.0
namespace,is_a+part_of,longest,GO:0042479,8.0,51.0
namespace,is_a+part_of,longest,GO:0042480,8.0,51.0
namespace,is_a+part_of,longest,GO:0042481,6.0,25.0
namespace,is_a+part_of,longest,GO:0042482,7.0,33.0
namespace,is_a+part_of,longest,GO:0042483,7.0,33.0
namespace,is_a+part_of,longest,GO:0042487,7.0,48.0
namespace,is_a+part_of,longest,GO:0042488,8.0,56.0
namespace,is_a+part_of,longest,GO:0042489,8.0,56.0
namespace,is_a+part_of,longest,GO:0042490,9.0,30.0
namespace,is_a+part_of,longest,GO:0042491,11.0,43.0
namespace,is_a+part_of,longest,GO:0042492,10.0,30.0
namespace,is_a+part_of,longest,GO:0042494,8.0,31.0
namespace,is_a+part_of,longest,GO:0042495,10.0,38.0
namespace,is_a+part_of,longest,GO:0042496,10.0,37.0
namespace,is_a+part_of,longest,GO:0042501,9.0,34.0
namespace,is_a+part_of,longest,GO:0042509,10.0,48.0
